kol_id,channel,num_video,avg_play,max_play,min_play,std_play,followers_count,avg_comment,avg_share,avg_collect,avg_post_score,interaction_rate,vol_play,z_avg_post_score,z_vol_play,influence_potential_score
002e5150-7886-4abf-b22f-3df8973e8149,instagram,30,13388.833333333334,134326.0,190.0,35050.3315003098,41436,36.833333333333336,0.2,0.0,13771.3,0.1325854044441598,3.826953819218925,-0.27408795876018976,-1.1504297491674584,2.8631162512539716
00300b17-f131-4988-8a2c-1da1ee5d33e1,instagram,30,4967.5,40453.0,177.0,8442.228112293578,9519,96.83333333333333,1.2333333333333334,0.0,5662.566666666667,0.08742775058278748,4.770778456145963,-0.3054930719398494,0.047804558490823615,2.644451496316127
003150f6-b35b-41dd-963c-cc8d3898ba9b,instagram,30,499440.5333333333,7081060.0,566.0,1585007.278215243,39362,77.8,18416.066666666666,0.0,607739.0,0.02709902171744353,4.467168130592315,2.026348136095823,-0.33764448999147867,3.9198947289439254
0032bdb8-6cf8-4ba7-842d-ce4a83a0355c,instagram,30,5295.966666666666,28015.0,1362.0,5024.7737192718505,24881,1.9666666666666666,7.166666666666667,0.0,5712.9,0.04255459730031171,5.304318460705199,-0.305298131008256,0.7251612548073391,3.063738437130527
0033d4b6-9e7f-4e4c-be91-206525887c47,instagram,30,5760.233333333334,21918.0,1129.0,4966.250737926351,36915,4.1,16.033333333333335,0.0,5924.9,0.008915367418678526,4.186055255172318,-0.3044770552963789,-0.6945318591847758,2.895114444902002
003422b7-2264-48cd-b247-92bb77997293,instagram,24,2786.5,18977.0,0.0,3793.644055178517,3324,27.166666666666668,3.2083333333333335,0.0,3151.0833333333335,0.052935987832363106,5.002314324691435,-0.3152200434765665,0.34175134721624845,2.380323336762846
00347896-0f8d-4997-9f59-efc52a127af1,tiktok,30,3430.6,61074.0,338.0,11034.10524035241,8134,4.3,3.7,4.0,3516.4,0.02615431090986552,5.5043883193976315,-0.3138051725230576,0.9791603127193544,2.7741047305215756
0034b20e-def9-441e-8eba-33477d453c2d,tiktok,30,50813.0,1112468.0,2569.0,203867.66690877586,37600,136.03333333333333,71.1,212.83333333333334,61209.86666666667,0.07838863922062153,5.444212987911632,-0.09035845453254693,0.9027646097040194,3.312684181480549
0035727e-3b42-4c8c-87a9-d3dbdf95408f,instagram,31,131721.61290322582,2147651.0,1248.0,469292.673652571,12457,26.29032258064516,159.67741935483872,0.0,135786.51612903227,0.12628486769782485,4.5736980790563875,0.1984768074802698,-0.20239919754146976,2.880574849997824
003596a9-3898-41e3-afb0-78788002a998,instagram,30,5766.1,112414.0,648.0,20205.661010017066,5014,4.066666666666666,7.333333333333333,0.0,5942.433333333333,0.03457074139033203,5.531420127487609,-0.30440914872020797,1.0134785945104552,2.6404457436718514
00370f8a-0c23-4ece-a3b4-8e7cdf3f7081,instagram,30,114981.16666666667,2832986.0,6940.0,514267.4239671407,16098,28.566666666666666,119.26666666666667,0.0,136874.03333333333,0.055445147827857706,5.4952848815494315,0.2026887601345152,0.967603026417883,3.1860943552928567
0037bf68-78e5-4757-9c23-3bae1f5418c3,instagram,30,675821.7666666667,9139215.0,1788.0,2010435.7278559543,61610,82.53333333333333,7474.5,0.0,781892.5,0.04286978661838667,4.54499831722782,2.7008444049089366,-0.23883503307610626,4.345436445512652
0039280f-d036-4642-b749-10ecb65df65f,instagram,30,42049.433333333334,268843.0,0.0,68035.90423809623,98230,70.73333333333333,42.666666666666664,0.0,49890.433333333334,0.05719728192709839,3.9514871303711314,-0.13419860444863885,-0.9923282544293076,3.202097773569327
0039c92e-5a0e-40b1-8054-bf2744eb317c,tiktok,30,6356.066666666667,77027.0,642.0,13680.04957374899,33600,5.666666666666667,3.966666666666667,7.266666666666667,6582.866666666667,0.023587385545103375,5.583678596207517,-0.301928751290602,1.0798234298071439,3.2242452562236523
003a5fcd-8110-4468-b8a7-c31f4d787f3e,instagram,30,4213.5,57694.0,566.0,10271.811718619001,16548,2.2333333333333334,22.533333333333335,0.0,4782.966666666666,0.04406524890766597,5.561628422028806,-0.308899761544411,1.051829590531242,3.0054368251849333
003b11ad-a70c-4206-ac50-73af0d41c2e4,instagram,30,1699.3666666666666,14516.0,517.0,2517.145091694891,1957,2.6333333333333333,0.6333333333333333,0.0,1737.5666666666666,0.010260972173789329,5.56145930808221,-0.3206945916054976,1.0516148916085954,2.356974885824036
003bae40-a3cf-4072-b784-cdc32cb35f98,tiktok,30,1143.7333333333333,6155.0,136.0,1228.2744255124005,12100,6.733333333333333,2.466666666666667,10.3,1352.1333333333334,0.08220972670945483,4.900370694838043,-0.32218737438166656,0.21232862401285493,2.742124759560266
00408224-2216-4351-bef4-4d461aa27e8a,tiktok,30,138145.23333333334,2656159.0,867.0,526928.3500955248,62500,822.6666666666666,3190.9666666666667,4008.0,195553.83333333334,0.09931799228346584,5.039189862376227,0.4299555457845294,0.3885667540603902,3.5725087190331846
00411460-e45e-4602-9173-1ced75b8d713,tiktok,30,1926.7333333333333,11837.0,370.0,2551.943815365379,2839,17.666666666666668,10.666666666666666,19.233333333333334,2481.4,0.12561892189160578,4.4934374851658685,-0.3178137261164196,-0.30429418246766116,2.210045364595636
00413ceb-2173-489c-be49-c306a1cfba08,instagram,30,54255.0,1459594.0,2917.0,265436.58778724895,20989,9.866666666666667,0.3333333333333333,0.0,54335.666666666664,0.0044957725192818435,5.487853095698874,-0.11698222179002442,0.9581679889915441,3.130830710178631
0045ab30-8fad-4bb2-93b8-3ad436c0e575,instagram,30,705248.4333333333,11760481.0,1225.0,2469041.729702656,32954,288.3,1608.3333333333333,0.0,836530.9666666667,0.06130893427184314,4.7626801355909665,2.912459112051408,0.03752332070177348,4.299488684434149
